Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 9/30/2024 12:10:54 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 29.29 Hz, Note: A#, Octave: 0, at 9/30/2024 12:11:03 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:03 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 35.15 Hz, Note: C#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 41.01 Hz, Note: E, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:04 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 46.86 Hz, Note: F#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:05 PM
Peak Frequency: 52.72 Hz, Note: G#, Octave: 1, at 9/30/2024 12:11:06 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:06 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:06 PM
Peak Frequency: 58.58 Hz, Note: A#, Octave: 1, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 64.44 Hz, Note: C, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:06 PM
Peak Frequency: 70.30 Hz, Note: C#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 76.15 Hz, Note: D#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 82.01 Hz, Note: E, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 82.01 Hz, Note: E, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 82.01 Hz, Note: E, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 82.01 Hz, Note: E, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 87.87 Hz, Note: F, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:07 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 111.30 Hz, Note: A, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 111.30 Hz, Note: A, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 111.30 Hz, Note: A, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 111.30 Hz, Note: A, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:08 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 9/30/2024 12:11:09 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 9/30/2024 12:11:09 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 9/30/2024 12:11:09 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 9/30/2024 12:11:09 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 9/30/2024 12:11:09 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 9/30/2024 12:11:09 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 9/30/2024 12:11:09 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:10 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 205.03 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 205.03 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 216.74 Hz, Note: A, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 216.74 Hz, Note: A, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 216.74 Hz, Note: A, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 222.60 Hz, Note: A, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 222.60 Hz, Note: A, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:11 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 246.03 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 246.03 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 9/30/2024 12:11:12 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 9/30/2024 12:11:12 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 9/30/2024 12:11:12 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 9/30/2024 12:11:12 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 9/30/2024 12:11:12 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 9/30/2024 12:11:12 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 9/30/2024 12:11:12 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 9/30/2024 12:11:12 PM
